,import_price,export_price,grid_import_ph1,grid_import_ph2,grid_import_ph3,grid_export_ph1,grid_export_ph2,grid_export_ph3,grid_import_ph1*import_price,grid_import_ph2*import_price,grid_import_ph3*import_price,total_grid_import*import_price,grid_export_ph1*export_price,grid_export_ph2*export_price,grid_export_ph3*export_price,total_grid_export*export_price
11,4.99e-05,8e-05,0.0,3333.45135533342,1139.5735530000006,730.6866426666651,0.0,0.0,0.0,0.16633922263113765,0.05686472029470003,0.22320394292583767,0.05845493141333321,0.0,0.0,0.05845493141333321
12,4.02e-05,8e-05,2787.471719013792,3435.319297333562,2354.2225603336296,0.0,-2.603428583825007e-10,-4.49745130026713e-10,0.11205636310435445,0.1380998357528092,0.09463974692541191,0.34479594578257555,0.0,-2.0827428670600057e-14,-3.5979610402137046e-14,-5.68070390727371e-14
13,3.24e-05,8e-05,0.0,0.0,0.0,3468.3507733333327,4292.9190493333335,1397.9928169999998,0.0,0.0,0.0,0.0,0.2774680618666666,0.3434335239466667,0.11183942536,0.7327410111733333
14,3.02e-05,8e-05,1943.8054703333332,0.0,0.0,0.0,454.5088190000033,742.0530609282478,0.05870292520406666,0.0,0.0,0.05870292520406666,0.0,0.036360705520000265,0.05936424487425983,0.0957249503942601
15,2.6e-05,8e-05,0.0,0.0,0.0,1864.1190603333325,1406.0276593333326,1205.6161973333333,0.0,0.0,0.0,0.0,0.1491295248266666,0.11248221274666662,0.09644929578666667,0.3580610333599999
16,3e-05,8e-05,0.0,0.0,0.0,1220.1394193333324,1172.9438913333327,1244.3786983333325,0.0,0.0,0.0,0.0,0.09761115354666659,0.09383551130666662,0.09955029586666661,0.2909969607199998
17,4.5e-05,8e-05,0.0,0.0,0.0,1285.6341753333325,1371.8161443333324,1277.8221843333326,0.0,0.0,0.0,0.0,0.1028507340266666,0.10974529154666661,0.10222577474666662,0.31482180031999984
18,6.17e-05,8e-05,0.0,0.0,0.0,1137.2110463333324,1229.1385823333326,1124.6008073333326,0.0,0.0,0.0,0.0,0.09097688370666661,0.09833108658666662,0.08996806458666662,0.27927603487999986
19,7.71e-05,8e-05,9.094947017729282e-13,3474.5789053334174,1370.1792490000012,618.8926436666661,0.0,0.0,7.012204150669277e-17,0.2678900336012065,0.1056408200979001,0.37353085369910666,0.049511411493333296,0.0,0.0,0.049511411493333296
20,7.97e-05,8e-05,3172.702273013793,3843.006113333498,2751.97970833358,0.0,-3.2373433299840495e-10,-4.982190392186359e-10,0.2528643711591993,0.3062875872326798,0.21933278275418633,0.7784847411460655,0.0,-2.5898746639872397e-14,-3.9857523137490874e-14,-6.575626977736327e-14
21,6.62e-05,8e-05,0.0,0.0,0.0,3100.0063553333325,3978.6415083333327,1054.2765239999999,0.0,0.0,0.0,0.0,0.24800050842666663,0.31829132066666666,0.08434212192,0.6506339510133333
22,5.29e-05,8e-05,2318.644545333333,0.0,0.0,0.0,161.41692600000488,538.7175819282502,0.12265629644813332,0.0,0.0,0.12265629644813332,0.0,0.012913354080000392,0.04309740655426002,0.05601076063426041
23,4.01e-05,8e-05,0.0,0.0,0.0,1718.2090233333327,1285.1023543333326,1080.8912103333334,0.0,0.0,0.0,0.0,0.13745672186666663,0.10280818834666662,0.08647129682666668,0.32673620703999995
24,2.23e-05,8e-05,0.0,0.0,0.0,1096.9409993333325,1044.8059433333326,1123.3145533333325,0.0,0.0,0.0,0.0,0.0877552799466666,0.08358447546666661,0.0898651642666666,0.2612049196799998
